date,city,loc_name,street,postal_code,latitude,longitude,category,name_event,start_time,end_time,description_short,link_event,link_image,website
26/02/2022,Mannheim,Museum Zeughaus,C5,68159,49.487976,8.46131,Freizeit,Museum Zeughaus,10:00,undefiniert,"
Nach erfolgreicher Tour in den USA kommt die Sensationsausstellung endlich wieder nach Deutschland zurück. Der original- und maßstabsgetreue Nachbau der Grabkammern des Tutanchamun macht den Moment der Entdeckung hautnah erlebb...
",https://www.eventfinder.de/veranstaltung/1517438/tutanchamun-mannheim,https://www.eventfinder.de/bilder/to_images/tutanchamun-tickets-2021.jpg,Eventfinder
27/02/2022,Heidelberg,Alter Saal,Theaterstr. 10,69117,49.410515,8.703363,Theater,Alter Saal,20:00,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/1999011/tschechows-kitschgarten-heidelberg,https://www.eventfinder.de/bilder/to_images/theater-heidelberg-logo-tickets-2020.jpg,Eventfinder
27/02/2022,Heidelberg,Marguerre-Saal,Theaterstr. 10,69117,49.410515,8.703363,Musical,Marguerre-Saal,19:30,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/1998126/the-turn-of-the-screw-heidelberg,https://www.eventfinder.de/bilder/to_images/turn-heidelberg-tickets-2021.jpg,Eventfinder
27/02/2022,Mannheim,Klapsmühl' am Rathaus,"D 6, 3",68159,49.489292,8.46731,Kleinkunst,Klapsmühl' am Rathaus,18:00,undefiniert,Es gibt leider keine Kurzbeschreibung,https://www.eventfinder.de/veranstaltung/1748134/josefin-loessl-mannheim,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Eventfinder
27/02/2022,Mannheim,SCHATZKISTL Das Musik-Kabarett,Augustaanlage 4 - 8,68165,49.482632,8.478374,Comedy,SCHATZKISTL Das Musik-Kabarett,17:00,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/1491666/kaettl-feierdaach-mannheim,https://www.eventfinder.de/bilder/to_images/kaettl-feierdaach-tickets_51069_495195_222x222.jpg,Eventfinder
27/02/2022,Mannheim,SCHATZKISTL Das Musik-Kabarett,Augustaanlage 4 - 8,68165,49.482632,8.478374,Kleinkunst,SCHATZKISTL Das Musik-Kabarett,11:11,undefiniert,Es gibt leider keine Kurzbeschreibung,https://www.eventfinder.de/veranstaltung/1957875/kindertheater-mannheim,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Eventfinder
27/02/2022,Heidelberg,Neue Aula der Universität Heidelberg,Universitätsplatz,69117,49.411072,8.706344,Konzert,Neue Aula der Universität Heidelberg,11:00,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/1998880/4-philharmonisches-konzert-heidelberg,https://www.eventfinder.de/bilder/to_images/theater-heidelberg-logo-tickets-2020.jpg,Eventfinder
27/02/2022,Mannheim,Museum Zeughaus,C5,68159,49.487976,8.46131,Freizeit,Museum Zeughaus,10:00,undefiniert,"
Nach erfolgreicher Tour in den USA kommt die Sensationsausstellung endlich wieder nach Deutschland zurück. Der original- und maßstabsgetreue Nachbau der Grabkammern des Tutanchamun macht den Moment der Entdeckung hautnah erlebb...
",https://www.eventfinder.de/veranstaltung/1517444/tutanchamun-mannheim,https://www.eventfinder.de/bilder/to_images/tutanchamun-tickets-2021.jpg,Eventfinder
01/03/2022,Mannheim,MS Connexion Complex,Angelstraße 33,68199,49.44907,8.496213,Konzert,MS Connexion Complex,19:30,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/1515064/dool-amp-secrets-of-the-moon-mannheim,https://www.eventfinder.de/bilder/to_images/dool-und-secrets-of-the-moon-tickets-2020-222x222.jpg,Eventfinder
02/03/2022,Heidelberg,Alter Saal,Theaterstr. 10,69117,49.410515,8.703363,Theater,Alter Saal,20:00,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/1999008/tschechows-kitschgarten-heidelberg,https://www.eventfinder.de/bilder/to_images/theater-heidelberg-logo-tickets-2020.jpg,Eventfinder
02/03/2022,Heidelberg,halle02,Zollhofgarten 2,69115,49.401703,8.672512,Comedy,halle02,20:00,undefiniert,"
„NEXT LEVEL“ Pressetexte haben immer sowas marktschreierisches. „Seht her! Ich bin der Geilste! Guckt mal wie viele Preise ich gewonnen habe (zwölf) und bei wie vielen Comedy-Sendungen ich zu Gast war (allen)! Du musst unbed...
",https://www.eventfinder.de/veranstaltung/1984083/maxi-gstettenbauer-heidelberg,https://www.eventfinder.de/bilder/to_images/maxi-gstettenbauer---next-level-tickets_47332_451983_222x222.jpg,Eventfinder
02/03/2022,Mannheim,Klapsmühl' am Rathaus,"D 6, 3",68159,49.489292,8.46731,Comedy,Klapsmühl' am Rathaus,20:00,undefiniert,Es gibt leider keine Kurzbeschreibung,https://www.eventfinder.de/veranstaltung/1748453/reiner-kroehnert-mannheim,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Eventfinder
02/03/2022,Mannheim,Rosengarten Mozartsaal,Am Rosengartenplatz 2,68161,49.48518,8.477575,Konzert,Rosengarten Mozartsaal,20:00,undefiniert,"
Sein Blick, seine Stimme, sein legendärer Hüftschwung – Elvis Presley gilt mit einer Milliarde verkaufter Tonträger als der erfolgreichste Solokünstler aller Zeiten. Das Musical, das selbstverständlich seinen Namen trägt, lässt...
",https://www.eventfinder.de/veranstaltung/1340948/elvis-mannheim,https://www.eventfinder.de/bilder/to_images/elvis-das-musical-tickets-2019.jpg,Eventfinder
02/03/2022,Heidelberg,halle02,Zollhofgarten 2,69115,49.401703,8.672512,Comedy,halle02,19:30,undefiniert,"
„Ich erzähle, Du lachst“. Klingt einfach, ist es aber nicht. Es sei denn, man heißt Maxi Gstettenbauer, kam als überzeugter Digital Native in Niederbayern zur Welt, lebt in Köln und bekennt sich dazu, „lieber Maxi als normal“ z...
",https://www.eventfinder.de/veranstaltung/1620983/maxi-gstettenbauer-heidelberg,https://www.eventfinder.de/bilder/to_images/maxi-gstettenbauer-tickets_34803_314473_222x222.jpg,Eventfinder
02/03/2022,Viernheim,Rhein-Neckar Zentrum,Bürgermeister-Neff-Straße 14,68519,49.526531,8.56854,Freizeit,Rhein-Neckar Zentrum,10:00,undefiniert,"
Die eindrucksvolle und imposante Ausstellung über die Terrakotta-Armee des großen Kaisers Qin Shi Huang Di mit den originalgetreuen Repliken der legendären Soldaten vermittelt den Besuchern spannende und emotionale Eindrücke au...
",https://www.eventfinder.de/veranstaltung/2023907/die-terrakottaarmee-amp-das-vermaechtnis-des-ewigen-kaisers-viernheim,https://www.eventfinder.de/bilder/to_images/das-vermaechtnis-des-ewigen-kaisers-tickets-2020-222x222.jpg,Eventfinder
03/03/2022,Mannheim,Klapsmühl' am Rathaus,"D 6, 3",68159,49.489292,8.46731,Comedy,Klapsmühl' am Rathaus,20:00,undefiniert,"
Allein unter Geiern! Seit Jahren ist La Signora in Sachen Unterhaltung auf den morschen Brettern, die die Welt bedeuten, unterwegs. Ob auf einem toten Esel zum Erfolg oder mit einem lahmen Gaul durchs Leben, La Signora ist für...
",https://www.eventfinder.de/veranstaltung/1949882/la-signora-mannheim,https://www.eventfinder.de/bilder/to_images/carmela-de-feo--allein-unter-geiern--tickets_46692_444936_222x222.jpg,Eventfinder
03/03/2022,Heidelberg,Zwinger 1,Zwingerstraße 3-5,69117,49.410664,8.709245,Theater,Zwinger 1,20:00,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/2025302/draussen-vor-der-tuer-heidelberg,https://www.eventfinder.de/bilder/to_images/theater-heidelberg-logo-tickets-2020.jpg,Eventfinder
03/03/2022,Weinheim,Cafe Central Weinheim,Bahnhofstraße 19,69469,49.551468,8.668025,Konzert,Cafe Central Weinheim,20:00,undefiniert,"
Nach dem sensationellen Erfolg des vorletzten Albums ""INDIAN CAMEL"" und der CD/DVD BOX „IT WAS 50 YEARS AGO TODAY"" mit allen Platten, WDR Rockpalast Konzerten, Auftritten bei den Burg Herzberg Festivals, Outtakes von unveröffen...
",https://www.eventfinder.de/veranstaltung/1979803/broeselmaschine-weinheim,https://www.eventfinder.de/bilder/to_images/broeselmaschine-tickets_54647_528960_222x222.jpg,Eventfinder
03/03/2022,Mannheim,SCHATZKISTL Das Musik-Kabarett,Augustaanlage 4 - 8,68165,49.482632,8.478374,Theater,SCHATZKISTL Das Musik-Kabarett,20:00,undefiniert,"
Zu dieser Veranstaltung ist leider keine Beschreibung vorhanden :(
",https://www.eventfinder.de/veranstaltung/1949869/achterbahn-mannheim,https://www.eventfinder.de/bilder/to_images/achterbahn---eine-bewegte-beziehungskomoedie-tickets_35006_318617_222x222.jpg,Eventfinder
03/03/2022,Mannheim,Capitol Casino,Waldhofstr. 2,68169,49.497349,8.472652,Comedy,Capitol Casino,20:00,undefiniert,"
Der Gewinner des SWR3 Förderpreises sowie des Hamburger Comedy Pokals tourt
mit seinem neuen Stand-up Programm „Radikal witzig“ durch die Republik.
Amjad schafft es, seine persönlichen Erfahrungen auf eine brillante Weise humor...
",https://www.eventfinder.de/veranstaltung/1456178/amjad-mannheim,https://www.eventfinder.de/bilder/to_images/amjad-radikal-witzig-tickets-2020.jpg,Eventfinder
03/03/2022,Mannheim,Capitol Mannheim,Waldhofstraße 2a,68169,49.497581,8.472683,Comedy,Capitol Mannheim,20:00,undefiniert,"
Die Politik hat uns verraten, die Industrie verkauft, Mutter Natur wirft uns aus dem Paradies. Es ist Zeit, dem letzten integren Menschen der Welt zu vertrauen: einem Kabarettisten!
Wohin entwickelt sich unsere Gesellschaf...
",https://www.eventfinder.de/veranstaltung/1317220/sebastian-pufpaff-mannheim,https://www.eventfinder.de/bilder/to_images/sebastian-pufpaff-tickets-2018.jpg,Eventfinder
03/03/2022,Mannheim,Rosengarten Mozartsaal,Am Rosengartenplatz 2,68161,49.48518,8.477575,Konzert,Rosengarten Mozartsaal,19:30,undefiniert,"
Musik aus „Harry Potter"", „Fluch der Karibik"", „Star Wars"", „The Dark Knight"", „Schindlers Liste"", „Gladiator“, „Jurassic Park"", „Der König der Löwen"" u.v.a. Selbst in Hollywood wird Soundtrack-Spezialisten nicht viel Zeit ein...
",https://www.eventfinder.de/veranstaltung/1681433/the-sound-of-hans-zimmer-amp-john-williams-mannheim,https://www.eventfinder.de/bilder/to_images/the-sound-of-hans-zimmer---john-williams-tickets_53686_522432_222x222.jpg,Eventfinder
03/03/2022,Mannheim,Frau Riesling® - Weinseminare,Augartenstr. 24,68165,49.479683,8.479097,Seminar,Frau Riesling® - Weinseminare,19:00,undefiniert,"
Taucht mit mir in die faszinierende Weinwelt der berühmten Stars ein. Unsere Weinreise führt uns dabei zu erlesenen Weinen, spannenden Rebsorten und internationalen Weindestinationen.
",https://www.eventfinder.de/veranstaltung/2022826/celebrity-amp-wine-weine-beruehmter-stars-mannheim,https://www.eventfinder.de/bilder/thumb_49819.jpg,Eventfinder
